Name,Grow Year,Location,Distributor,Yield,Maturity,Seed Size,Harvestability,bean_type,Released Year,Market Class,Common Mosaic Virus R1,Common Mosaic Virus R15,Anthracnose R17,Anthracnose R23,Anthracnose R73,Common Blight,Pedigree
OAC 22-B1,2024.0,Winchester,OACG,4731.6,99.5,26.8,1.6,coloured bean,,black,,,,,,,49811/W12B1681
OAC 22-B2,2022.0,Winchester,OACG,3419.35,109.25,,2.25,coloured bean,,black,,,,,,,50738/B13HR326
OAC 22-B2,2022.0,Exeter,OACG,2297.13,93.75,24.4835,2.75,coloured bean,,black,,,,,,,50738/B13HR326
OAC 22-B3,2022.0,Winchester,OACG,3919.0,110.0,,2.75,coloured bean,,black,,,,,,,50738/B13HR326
OAC 22-B3,2022.0,Exeter,OACG,2769.85,92.5,25.4108,2.5,coloured bean,,black,,,,,,,50738/B13HR326
OAC 22-B3,2023.0,Exeter,OACG,4537.2,94.8,25.4,2.5,coloured bean,,black,,,,,,,50738/B13HR326
OAC 22-B3,2023.0,St. Thomas,OACG,5061.3,92.8,24.6,2.8,coloured bean,,black,,,,,,,50738/B13HR326
OAC 22-B3,2023.0,Winchester,OACG,4638.0,110.3,26.6,2.0,coloured bean,,black,,,,,,,50738/B13HR326
OAC 23-B1,2023.0,St. Thomas,OACG,4772.1,90.3,24.4,1.8,coloured bean,,black,,,,,,,ACUG 16-3/ACUG 16-B4
OAC 23-B1,2023.0,Exeter,OACG,4528.4,94.0,24.8,1.1,coloured bean,,black,,,,,,,ACUG 16-3/ACUG 16-B4
OAC 23-B1,2023.0,Winchester,OACG,5043.5,108.0,26.5,1.3,coloured bean,,black,,,,,,,ACUG 16-3/ACUG 16-B4
OAC 23-B1,2024.0,Elora,OACG,3586.4,83.8,24.2,2.0,coloured bean,,black,,,,,,,ACUG 16-3/ACUG 16-B4
OAC 23-B1,2024.0,Exeter,OACG,3424.9,86.0,24.1,1.8,coloured bean,,black,,,,,,,ACUG 16-3/ACUG 16-B4
OAC 23-B1,2024.0,Winchester,OACG,4890.3,98.0,24.8,1.4,coloured bean,,black,,,,,,,ACUG 16-3/ACUG 16-B4
OAC 23-B2,2023.0,Exeter,OACG,4022.9,95.8,22.9,2.9,coloured bean,,black,,,,,,,ACUG 17-B5/56777
OAC 23-B2,2023.0,St. Thomas,OACG,4375.9,92.3,22.6,2.3,coloured bean,,black,,,,,,,ACUG 17-B5/56777
OAC 23-B2,2023.0,Winchester,OACG,4179.0,107.8,23.7,3.3,coloured bean,,black,,,,,,,ACUG 17-B5/56777
OAC 24-B1,2024.0,Elora,OACG,3352.8,82.3,23.4,2.5,coloured bean,,black,,,,,,,ACUG17-3/ACUG 18-B1
OAC 24-B1,2024.0,Winchester,OACG,4618.2,91.5,25.3,1.8,coloured bean,,black,,,,,,,ACUG17-3/ACUG 18-B1
OAC 24-B1,2024.0,Exeter,OACG,2579.6,85.0,24.1,1.8,coloured bean,,black,,,,,,,ACUG17-3/ACUG 18-B1
OAC 24-B2,2024.0,Elora,OACG,3361.9,83.3,22.0,2.0,coloured bean,,black,,,,,,,ACUG15-B4/ACUG 18-5
OAC 24-B2,2024.0,Winchester,OACG,4692.8,96.3,24.3,1.6,coloured bean,,black,,,,,,,ACUG15-B4/ACUG 18-5
OAC 24-B2,2024.0,Exeter,OACG,3142.0,85.8,23.1,1.5,coloured bean,,black,,,,,,,ACUG15-B4/ACUG 18-5
OAC 24-B3,2024.0,Elora,OACG,2823.1,85.0,25.4,1.9,coloured bean,,black,,,,,,,Argosy/ACUG 18-B4
OAC 24-B3,2024.0,Winchester,OACG,4540.5,99.5,26.1,1.4,coloured bean,,black,,,,,,,Argosy/ACUG 18-B4
OAC 24-B3,2024.0,Exeter,OACG,2457.9,86.5,26.4,1.8,coloured bean,,black,,,,,,,Argosy/ACUG 18-B4
OAC Spades,2021.0,Exeter,,3436.0,100.8,21.4,1.8,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2021.0,Winchester,,5455.0,105.5,23.5,1.7,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2021.0,St. Thomas,,3353.0,89.5,20.4,3.0,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2022.0,Winchester,,3675.95,110.0,,1.3,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2022.0,Exeter,,2731.51,87.5,25.3782,1.5,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2023.0,Exeter,,4762.3,95.3,24.8,1.0,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2023.0,Winchester,,4981.9,110.5,24.5,1.7,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2023.0,St. Thomas,,5431.6,93.0,23.9,1.3,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2024.0,Elora,,3356.1,87.5,24.5,2.0,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2024.0,Winchester,,4592.9,101.5,24.4,1.1,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Spades,2024.0,Exeter,,3392.5,87.8,24.2,1.3,coloured bean,2024.0,Black,R,R,,,R,MR,W12B1684/W12W1965
OAC Vortex,2015.0,Kippen,UNGL,3385.27,116.0,22.5,4.0,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2015.0,St. Thomas,UNGL,3372.8,86.0,20.3,3.0,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2016.0,St. Thomas,UNGL,3302.52,91.5,23.3,3.125,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2016.0,Exeter,UNGL,4319.42,96.0,23.1525,2.5,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2017.0,Winchester,UNGL,4056.0,108.5,22.6,1.5,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2017.0,St. Thomas,UNGL,4353.0,93.3,21.5,2.3,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2017.0,Exeter,UNGL,3947.0,94.0,21.6,2.3,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2018.0,Winchester,UNGL,3761.0,,22.8,,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2018.0,St. Thomas,UNGL,4155.0,103.0,24.2,3.5,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2018.0,Exeter,UNGL,4048.0,113.5,25.1,2.1,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2019.0,Exeter,UNGL,3528.0,92.5,23.2,1.0,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2019.0,St. Thomas,UNGL,3761.7,83.0,21.7,2.5,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2019.0,Winchester,UNGL,4963.0,96.5,27.5,,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2020.0,Exeter,UNGL,4107.0,99.5,22.5,1.5,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2020.0,Winchester,UNGL,3612.0,100.0,24.0,,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2020.0,St. Thomas,UNGL,4436.0,94.3,24.2,3.3,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2021.0,St. Thomas,UNGL,5024.0,86.0,32.8,3.8,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2021.0,Exeter,UNGL,3682.0,95.5,19.4,2.1,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2021.0,Winchester,UNGL,5279.0,105.8,22.2,2.3,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2022.0,Winchester,UNGL,3580.9,108.5,,1.8,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2022.0,Exeter,UNGL,2461.75,89.5,23.0815,1.5,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2023.0,Exeter,UNGL,4677.6,96.0,23.0,2.3,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2023.0,Winchester,UNGL,4943.2,106.3,24.0,1.8,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2023.0,St. Thomas,UNGL,4722.5,88.0,22.4,2.0,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2024.0,Elora,UNGL,3225.2,88.0,23.6,2.9,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2024.0,Exeter,UNGL,3407.6,87.5,21.8,2.8,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
OAC Vortex,2024.0,Winchester,UNGL,4989.6,95.0,23.9,2.0,coloured bean,2019.0,Black,R,R,,,S,R,HR199-4587/Zorro
Shania,2010.0,Kippen,ADMA,3362.53,101.25,20.39,,coloured bean,,black,,,,,,,
Shania,2010.0,Woodstock,ADMA,4496.43,108.5,23.1183,,coloured bean,,black,,,,,,,
Shania,2010.0,Woodstock,ADMA,4496.43,108.5,23.1183,,coloured bean,,black,,,,,,,
Shania,2010.0,St. Thomas,ADMA,3326.23,85.5,21.475,,coloured bean,,black,,,,,,,
Shania,2010.0,St. Thomas,ADMA,3326.23,85.5,21.475,,coloured bean,,black,,,,,,,
Shania,2011.0,St. Thomas,ADMA,2751.4,94.25,21.425,2.25,coloured bean,,black,,,,,,,
Shania,2011.0,Kippen,ADMA,3472.94,110.75,21.0004,2.375,coloured bean,,black,,,,,,,
Shania,2013.0,Kippen,ADMA,4008.1,113.0,21.9,1.6,coloured bean,,black,,,,,,,
Shania,2013.0,St. Thomas,ADMA,3131.3,87.0,18.9,2.1,coloured bean,,black,,,,,,,
Spectre,2018.0,Winchester,WEHB,3454.0,,24.5,,coloured bean,,black,,,,,,,
Spectre,2018.0,Exeter,WEHB,4547.0,113.0,25.7,1.6,coloured bean,,black,,,,,,,
Spectre,2018.0,St. Thomas,WEHB,4604.0,100.0,23.8,2.5,coloured bean,,black,,,,,,,
Spectre,2019.0,St. Thomas,WEHB,4325.8,84.5,23.6,2.8,coloured bean,,black,,,,,,,
Spectre,2019.0,Winchester,WEHB,4269.0,100.0,27.8,,coloured bean,,black,,,,,,,
Spectre,2019.0,Exeter,WEHB,3864.0,92.8,25.6,1.0,coloured bean,,black,,,,,,,
Spectre,2020.0,St. Thomas,WEHB,5243.0,101.3,25.3,1.8,coloured bean,,black,,,,,,,
Spectre,2020.0,Exeter,WEHB,3903.0,104.8,22.8,1.8,coloured bean,,black,,,,,,,
Spectre,2020.0,Winchester,WEHB,3926.0,104.0,25.5,,coloured bean,,black,,,,,,,
Spectre,2021.0,Winchester,WEHB,4891.0,105.8,23.4,1.4,coloured bean,,black,,,,,,,
Spectre,2021.0,St. Thomas,WEHB,3841.0,91.0,34.8,3.3,coloured bean,,black,,,,,,,
Spectre,2021.0,Exeter,WEHB,3227.0,100.3,20.8,1.0,coloured bean,,black,,,,,,,
Spectre,2022.0,Winchester,WEHB,3561.62,109.25,,1.125,coloured bean,,black,,,,,,,
Spectre,2022.0,Exeter,WEHB,2986.23,93.0,24.8021,2.5,coloured bean,,black,,,,,,,
Spectre,2023.0,Winchester,WEHB,5010.0,111.5,24.4,1.7,coloured bean,,black,,,,,,,
Spectre,2023.0,Exeter,WEHB,4443.4,102.0,24.3,1.3,coloured bean,,black,,,,,,,
Spectre,2023.0,St. Thomas,WEHB,5084.8,96.3,23.7,1.5,coloured bean,,black,,,,,,,
Spectre,2024.0,Elora,WEHB,2661.5,88.5,23.4,2.3,coloured bean,,black,,,,,,,
Spectre,2024.0,Exeter,WEHB,3018.6,89.5,23.2,2.5,coloured bean,,black,,,,,,,
Spectre,2024.0,Winchester,WEHB,4140.7,100.8,24.1,1.3,coloured bean,,black,,,,,,,
Umbra,2020.0,Exeter,HDCI,3911.0,98.8,24.0,2.0,coloured bean,2023.0,Black,R,R,,,S,S,Zorro/W11WE194
