Year,Location,Code,Cultivar Name,Distributor,Yield,Maturity,Seed Size,Dir Harv Suit,bean_type,trial_group,White Mold
2020,WINC,10043,Nautica,HDCI,3316.0,102.8,22.3,,white bean,,
2020,WOOD,10043,Nautica,HDCI,1922.0,93.5,19.7,2.1,white bean,,
2021,EXET,10043,Nautica,HDCI,3009.0,106.5,18.5,1.6,white bean,,
2021,AUBN,10043,Nautica,HDCI,3160.0,101.3,18.0,1.8,white bean,,
2021,WINC,10043,Nautica,HDCI,3460.0,113.5,19.7,1.6,white bean,,
2022,AUBN,10043,Nautica,HDCI,3562.62,95.5,18.5925,2.0,white bean,,
2022,WOOD,10043,Nautica,HDCI,,92.0,22.0,2.125,white bean,,
2022,ELOR,10043,Nautica,HDCI,1403.55,98.5,22.575,1.875,white bean,,
2022,WINC,10043,Nautica,HDCI,3261.55,109.5,19.425,1.275,white bean,,
2022,EXET,10043,Nautica,HDCI,2362.86,93.5,21.29,1.5,white bean,,
2022,AUBN,10043,Nautica,HDCI,3562.62,95.5,18.5925,2.0,white bean,,
2022,ELOR,10043,Nautica,HDCI,1403.55,98.5,22.575,1.875,white bean,,
2022,WOOD,10043,Nautica,HDCI,,92.0,22.0,2.125,white bean,,
2022,WINC,10043,Nautica,HDCI,3261.55,109.5,19.425,1.275,white bean,,
2022,EXET,10043,Nautica,HDCI,2362.86,93.5,21.29,1.5,white bean,,
2023,WINC,10043,Nautica,HDCI,4000.5,99.0,20.4,1.6,white bean,,
2023,STHM,10043,Nautica,HDCI,4056.2,90.3,20.3,1.8,white bean,,
2023,WOOD,10043,Nautica,HDCI,2340.4,103.0,20.4,2.4,white bean,,
2023,AUBN,10043,Nautica,HDCI,4293.1,95.3,19.5,1.6,white bean,,
2023,ELOR,10043,Nautica,HDCI,2890.7,112.0,20.0,1.8,white bean,,
2023,EXET,10043,Nautica,HDCI,4164.1,93.8,20.0,1.0,white bean,,
2024,WINC,10043,Nautica,HDCI,4633.0,103.5,20.8,1.8,white bean,,
2024,WOOD,10043,Nautica,HDCI,3261.6,93.0,18.2,2.1,white bean,,
2024,ELOR,10043,Nautica,HDCI,3136.6,87.0,19.8,1.9,white bean,,
2024,BLYT,10043,Nautica,HDCI,3829.8,82.0,19.9,3.8,white bean,,
2024,EXET,10043,Nautica,HDCI,2580.1,87.0,19.1,1.8,white bean,,
2023,WOOD,10439,ND Polar,NDSU,2103.7,105.3,20.7,2.0,white bean,,
2023,WINC,10439,ND Polar,NDSU,4973.2,108.5,20.7,1.2,white bean,,
2023,STHM,10439,ND Polar,NDSU,4054.9,89.8,21.0,2.0,white bean,,
2023,AUBN,10439,ND Polar,NDSU,3725.3,99.5,17.5,2.9,white bean,,
2023,ELOR,10439,ND Polar,NDSU,2808.4,114.5,19.7,1.3,white bean,,
2023,EXET,10439,ND Polar,NDSU,4085.2,97.0,20.4,1.1,white bean,,
2023,ELOR,10438,ND Redbarn,NDSU,,,,,coloured bean,major,
2023,WOOD,10438,ND Redbarn,NDSU,,,,,coloured bean,major,
2023,EXET,10438,ND Redbarn,NDSU,,,,,coloured bean,major,
2023,STHM,10438,ND Redbarn,NDSU,,,,,coloured bean,major,
2023,WINC,10426,Nimbus,WEHB,4519.1,113.0,26.4,2.4,coloured bean,minor,
2023,STHM,10426,Nimbus,WEHB,4907.7,98.0,24.7,1.5,coloured bean,minor,
2023,EXET,10426,Nimbus,WEHB,4352.6,101.8,25.0,1.0,coloured bean,minor,
2024,ELOR,10426,Nimbus,WEHB,2893.7,92.3,25.2,2.1,coloured bean,minor,
2024,WINC,10426,Nimbus,WEHB,4103.4,101.0,25.3,1.5,coloured bean,minor,
2024,EXET,10426,Nimbus,WEHB,3207.3,90.5,23.0,2.5,coloured bean,minor,
2005,THOR,10116,OAC 05-C1,OACG,2443.0,84.0,44.4,,coloured bean,major,
2005,STHM,10116,OAC 05-C1,OACG,3252.68,80.5,50.375,,coloured bean,major,
2005,KPPN,10116,OAC 05-C1,OACG,2151.59,90.0,48.2,,coloured bean,major,
2005,THOR,10117,OAC 05-D1,OACG,2216.0,92.0,59.9,,coloured bean,major,
2005,STHM,10117,OAC 05-D1,OACG,3783.65,90.75,59.325,,coloured bean,major,
2005,KPPN,10117,OAC 05-D1,OACG,1424.82,97.75,61.99,,coloured bean,major,
2005,THOR,10118,OAC 05-L1,OACG,1994.0,83.0,46.2,,coloured bean,major,
2005,STHM,10118,OAC 05-L1,OACG,3543.12,79.5,51.45,,coloured bean,major,
2005,KPPN,10118,OAC 05-L1,OACG,1782.33,91.25,53.04,,coloured bean,major,
2006,GRAN,10044,OAC 06-1,OACG,3266.12,95.25,22.6857,,white bean,,
2006,KEMP,10044,OAC 06-1,OACG,3503.55,95.0,21.08,,white bean,,
2006,KPPN,10044,OAC 06-1,OACG,4098.06,100.66,23.26,,white bean,,
2006,ELOR,10044,OAC 06-1,OACG,3365.75,106.75,20.8907,,white bean,,
2006,GRAN,10045,OAC 06-2,OACG,4021.64,96.0,18.8425,,white bean,,
2006,KEMP,10045,OAC 06-2,OACG,3991.77,90.0,19.08,,white bean,,
2006,KPPN,10045,OAC 06-2,OACG,4045.42,96.87,19.55,,white bean,,
2007,KPPN,10045,OAC 06-2,OACG,3472.83,92.73,19.9,,white bean,,
2008,KPPN,10045,OAC 06-2,OACG,3427.34,94.84,16.95,,white bean,,
2008,ELOR,10045,OAC 06-2,OACG,1951.13,105.23,18.018,,white bean,,
2008,STHM,10045,OAC 06-2,OACG,3820.03,86.67,17.533,,white bean,,
2008,BRUS,10045,OAC 06-2,OACG,4410.9,106.34,19.12,,white bean,,
2009,BLYT,10045,OAC 06-2,OACG,2918.54,99.5268,17.6245,,white bean,,
2009,ELOR,10045,OAC 06-2,OACG,1681.11,110.315,17.15,,white bean,,
2009,KPPN,10045,OAC 06-2,OACG,3317.37,94.3895,19.9307,,white bean,,
2006,GRAN,10046,OAC 06-3,OACG,3769.57,106.0,23.9134,,white bean,,
2006,KEMP,10046,OAC 06-3,OACG,3878.54,98.0,25.79,,white bean,,
2006,KPPN,10046,OAC 06-3,OACG,3885.19,104.47,21.68,,white bean,,
2006,GRAN,10047,OAC 06-4,OACG,3433.25,96.5,21.7249,,white bean,,
2006,KEMP,10047,OAC 06-4,OACG,3633.76,91.0,23.55,,white bean,,
2006,KPPN,10047,OAC 06-4,OACG,4041.4,104.94,20.95,,white bean,,
2006,STHM,10119,OAC 06-L1,OACG,2638.62,101.75,65.375,,coloured bean,major,
2006,KPPN,10119,OAC 06-L1,OACG,3039.86,108.56,56.73,,coloured bean,major,
2006,THOR,10119,OAC 06-L1,OACG,3398.0,103.0,59.0,,coloured bean,major,
2006,MKTN,10119,OAC 06-L1,OACG,3902.09,103.5,60.6967,,coloured bean,major,
2007,KPPN,10119,OAC 06-L1,OACG,3014.22,87.75,56.23,,coloured bean,major,
2007,THOR,10119,OAC 06-L1,OACG,2698.0,97.0,62.3,,coloured bean,major,
2008,STHM,10119,OAC 06-L1,OACG,3376.98,87.5,60.1,,coloured bean,major,
2008,KPPN,10119,OAC 06-L1,OACG,2540.31,92.04,64.83,,coloured bean,major,
2008,ELOR,10119,OAC 06-L1,OACG,2555.91,100.92,61.6324,,coloured bean,major,
2008,THOR,10119,OAC 06-L1,OACG,3720.0,101.0,69.1,,coloured bean,major,
2008,MKTN,10119,OAC 06-L1,OACG,3370.71,96.25,57.63,,coloured bean,major,
2009,STHM,10119,OAC 06-L1,OACG,2929.9,91.75,67.4,,coloured bean,major,
2009,MKTN,10119,OAC 06-L1,OACG,3141.28,100.0,58.085,,coloured bean,major,
2009,ELOR,10119,OAC 06-L1,OACG,2016.35,105.5,56.4832,,coloured bean,major,
2009,THOR,10119,OAC 06-L1,OACG,2554.0,98.0,65.7,,coloured bean,major,
2009,KPPN,10119,OAC 06-L1,OACG,3084.88,92.47,61.03,,coloured bean,major,
2006,STHM,10120,OAC 06-L2,OACG,2939.43,104.75,69.575,,coloured bean,major,
2006,KPPN,10120,OAC 06-L2,OACG,3095.38,110.84,58.27,,coloured bean,major,
2006,MKTN,10120,OAC 06-L2,OACG,4064.79,108.0,63.4799,,coloured bean,major,
2006,THOR,10120,OAC 06-L2,OACG,3375.0,106.0,56.3,,coloured bean,major,
2006,STHM,10121,OAC 06-l3,OACG,3226.93,110.25,67.925,,coloured bean,major,
2006,KPPN,10121,OAC 06-l3,OACG,2878.8,115.63,54.51,,coloured bean,major,
2006,MKTN,10121,OAC 06-l3,OACG,4030.11,108.5,59.305,,coloured bean,major,
2006,THOR,10121,OAC 06-l3,OACG,3417.0,108.0,54.8,,coloured bean,major,
2007,KPPN,10048,OAC 07-1,OACG,3294.23,97.07,21.5,,white bean,,
2007,KPPN,10050,OAC 07-3,OACG,3565.88,94.13,22.98,,white bean,,
2008,KPPN,10050,OAC 07-3,OACG,4001.84,100.69,22.14,,white bean,,
2008,STHM,10050,OAC 07-3,OACG,3775.73,90.67,20.867,,white bean,,
2008,ELOR,10050,OAC 07-3,OACG,1901.29,110.69,23.2342,,white bean,,
2008,BRUS,10050,OAC 07-3,OACG,5389.22,108.56,24.04,,white bean,,
2009,BLYT,10050,OAC 07-3,OACG,3952.99,107.839,22.8139,,white bean,,
2009,ELOR,10050,OAC 07-3,OACG,1412.15,116.442,20.9,,white bean,,
2009,KPPN,10050,OAC 07-3,OACG,3547.06,102.574,25.1343,,white bean,,
2010,STHM,10050,OAC 07-3,OACG,3902.56,81.4445,23.9646,,white bean,,
2010,BLYT,10050,OAC 07-3,OACG,3888.91,98.5836,24.7607,,white bean,,
2010,ELOR,10050,OAC 07-3,OACG,3179.68,106.033,21.7898,,white bean,,
2010,KPPN,10050,OAC 07-3,OACG,4151.32,92.1375,24.3565,,white bean,,
2010,GRAN,10050,OAC 07-3,OACG,2292.31,99.7801,22.147,,white bean,,
2010,WOOD,10050,OAC 07-3,OACG,4356.93,106.731,25.999,,white bean,,
2007,KPPN,10051,OAC 07-4,OACG,3543.27,93.11,24.74,,white bean,,
2008,KPPN,10051,OAC 07-4,OACG,3660.55,95.23,20.84,,white bean,,
2008,STHM,10051,OAC 07-4,OACG,3008.0,92.33,20.867,,white bean,,
2008,ELOR,10051,OAC 07-4,OACG,2383.03,107.91,21.425,,white bean,,
2008,BRUS,10051,OAC 07-4,OACG,4781.83,107.46,23.78,,white bean,,
2009,BLYT,10051,OAC 07-4,OACG,3497.57,102.148,20.8008,,white bean,,
2009,ELOR,10051,OAC 07-4,OACG,2158.1,108.478,19.5,,white bean,,
2009,KPPN,10051,OAC 07-4,OACG,3516.61,97.0024,24.716,,white bean,,
2007,KPPN,10123,OAC 07-6D2,OACG,3179.07,95.75,56.3,,coloured bean,major,
2007,THOR,10123,OAC 07-6D2,OACG,2597.0,98.0,58.7,,coloured bean,major,
2007,THOR,10124,OAC 07-D1,OACG,1912.0,102.0,53.5,,coloured bean,major,
2007,KPPN,10124,OAC 07-D1,OACG,3343.51,94.75,55.97,,coloured bean,major,
2008,STHM,10124,OAC 07-D1,OACG,2932.7,93.75,65.875,,coloured bean,major,
2008,KPPN,10124,OAC 07-D1,OACG,2688.24,100.63,63.02,,coloured bean,major,
2008,ELOR,10124,OAC 07-D1,OACG,2416.76,100.63,60.4655,,coloured bean,major,
2008,THOR,10124,OAC 07-D1,OACG,3149.0,107.0,68.1,,coloured bean,major,
2008,MKTN,10124,OAC 07-D1,OACG,3625.81,99.75,55.48,,coloured bean,major,
2008,BRUS,10052,OAC 08-1,OACG,3561.04,94.05,21.42,,white bean,,
2008,KPPN,10052,OAC 08-1,OACG,2795.74,89.81,20.04,,white bean,,
2008,STHM,10052,OAC 08-1,OACG,3377.27,86.0,20.067,,white bean,,
2008,ELOR,10052,OAC 08-1,OACG,2266.36,100.49,18.9432,,white bean,,
2008,STHM,10053,OAC 08-2,OACG,4128.63,94.0,16.6,,white bean,,
2008,KPPN,10053,OAC 08-2,OACG,3621.12,104.19,16.75,,white bean,,
2008,BRUS,10053,OAC 08-2,OACG,4543.57,107.88,16.98,,white bean,,
2008,ELOR,10053,OAC 08-2,OACG,1653.06,114.38,15.809,,white bean,,
2009,BLYT,10054,OAC 09-1,OACG,3160.73,104.192,16.574,,white bean,,
2009,ELOR,10054,OAC 09-1,OACG,1928.24,116.648,17.4,,white bean,,
2009,KPPN,10054,OAC 09-1,OACG,3095.25,93.8221,18.1593,,white bean,,
2009,BLYT,10055,OAC 09-2,OACG,2815.22,106.681,17.0312,,white bean,,
2009,ELOR,10055,OAC 09-2,OACG,1452.77,115.182,16.1,,white bean,,
2009,KPPN,10055,OAC 09-2,OACG,3250.12,97.2348,18.2571,,white bean,,
2009,BLYT,10056,OAC 09-3,OACG,3370.95,111.354,18.9075,,white bean,,
2009,KPPN,10056,OAC 09-3,OACG,3401.22,101.624,21.1093,,white bean,,
2009,ELOR,10056,OAC 09-3,OACG,2253.93,117.617,18.3,,white bean,,
2010,STHM,10056,OAC 09-3,OACG,4011.93,84.6094,20.5093,,white bean,,
2010,BLYT,10056,OAC 09-3,OACG,3794.78,96.2387,22.4579,,white bean,,
2010,GRAN,10056,OAC 09-3,OACG,2470.02,96.8118,20.8227,,white bean,,
2010,ELOR,10056,OAC 09-3,OACG,3156.71,109.55,19.6098,,white bean,,
2010,KPPN,10056,OAC 09-3,OACG,4087.95,93.1525,21.7973,,white bean,,
2010,WOOD,10056,OAC 09-3,OACG,4582.24,107.984,22.1817,,white bean,,
2020,AUBN,10340,OAC 20-1,OACG,3911.0,115.3,21.7,2.4,white bean,,
2020,EXET,10340,OAC 20-1,OACG,3073.0,103.3,22.3,1.3,white bean,,
2020,ELOR,10340,OAC 20-1,OACG,3280.0,88.8,24.3,2.1,white bean,,
2020,STHM,10340,OAC 20-1,OACG,5001.0,92.3,23.5,2.0,white bean,,
2020,WINC,10340,OAC 20-1,OACG,3543.0,102.8,25.3,,white bean,,
2020,WOOD,10340,OAC 20-1,OACG,2208.0,89.5,23.3,1.6,white bean,,
2020,AUBN,10341,OAC 20-2,OACG,3584.0,118.0,21.6,3.1,white bean,,
2020,ELOR,10341,OAC 20-2,OACG,2827.0,90.3,21.5,2.6,white bean,,
2020,EXET,10341,OAC 20-2,OACG,3725.0,104.8,21.4,3.0,white bean,,
2020,STHM,10341,OAC 20-2,OACG,4836.0,96.0,22.7,2.7,white bean,,
2020,WOOD,10341,OAC 20-2,OACG,2595.0,92.3,21.7,2.5,white bean,,
2020,WINC,10341,OAC 20-2,OACG,3943.0,100.3,23.8,,white bean,,
2020,AUBN,10343,OAC 20-4,OACG,3801.0,118.3,19.2,3.0,white bean,,
2020,ELOR,10343,OAC 20-4,OACG,2687.0,98.0,21.8,1.4,white bean,,
2020,EXET,10343,OAC 20-4,OACG,3452.0,100.5,19.2,1.8,white bean,,
2020,STHM,10343,OAC 20-4,OACG,4982.0,98.7,21.1,2.8,white bean,,
2020,WINC,10343,OAC 20-4,OACG,3965.0,104.3,22.0,,white bean,,
2020,WOOD,10343,OAC 20-4,OACG,2770.0,93.2,19.9,1.4,white bean,,
2020,AUBN,10344,OAC 20-5,OACG,3304.0,115.0,21.3,1.9,white bean,,
2020,ELOR,10344,OAC 20-5,OACG,2963.0,97.3,23.3,1.9,white bean,,
2020,EXET,10344,OAC 20-5,OACG,3138.0,101.8,22.4,1.5,white bean,,
2020,WINC,10344,OAC 20-5,OACG,3550.0,102.3,24.5,,white bean,,
2020,STHM,10344,OAC 20-5,OACG,4607.0,92.7,23.1,1.8,white bean,,
2020,WOOD,10344,OAC 20-5,OACG,2267.0,90.8,22.5,1.6,white bean,,
2020,WINC,10359,OAC 20-B1,OACG,3781.0,102.3,25.6,,coloured bean,minor,
2020,STHM,10359,OAC 20-B1,OACG,4564.0,94.0,27.2,2.5,coloured bean,minor,
2020,EXET,10359,OAC 20-B1,OACG,3919.0,97.3,25.4,1.3,coloured bean,minor,
2020,WINC,10356,OAC 20-B2,OACG,3480.0,101.0,25.0,,coloured bean,minor,
2020,EXET,10356,OAC 20-B2,OACG,3648.0,99.3,22.8,2.8,coloured bean,minor,
2020,STHM,10356,OAC 20-B2,OACG,4686.0,98.0,24.2,3.5,coloured bean,minor,
2020,STHM,10357,OAC 20-B3,OACG,4107.0,96.7,25.7,3.3,coloured bean,minor,
2020,WINC,10357,OAC 20-B3,OACG,3415.0,100.0,25.3,,coloured bean,minor,
2020,EXET,10357,OAC 20-B3,OACG,3004.0,97.0,22.6,1.3,coloured bean,minor,
2020,STHM,10354,OAC 20-C2,OACG,3011.0,93.7,56.8,,coloured bean,major,
2020,EXET,10354,OAC 20-C2,OACG,2396.0,92.3,55.2,,coloured bean,major,
2020,ELOR,10354,OAC 20-C2,OACG,2114.0,81.8,52.1,,coloured bean,major,
2020,WOOD,10354,OAC 20-C2,OACG,2574.0,84.3,51.2,,coloured bean,major,
2020,STHM,10355,OAC 20-C4,OACG,3698.0,98.0,64.4,,coloured bean,major,
2020,ELOR,10355,OAC 20-C4,OACG,1948.0,85.5,52.6,,coloured bean,major,
2020,EXET,10355,OAC 20-C4,OACG,2433.0,96.0,59.7,,coloured bean,major,
2020,WOOD,10355,OAC 20-C4,OACG,2568.0,89.8,50.7,,coloured bean,major,
2020,STHM,10348,OAC 20-D3,OACG,3368.0,107.3,64.4,,coloured bean,major,
2020,EXET,10348,OAC 20-D3,OACG,2247.0,101.5,58.7,,coloured bean,major,
2020,WOOD,10348,OAC 20-D3,OACG,2121.0,94.3,49.0,,coloured bean,major,
2020,ELOR,10348,OAC 20-D3,OACG,2149.0,91.0,60.3,,coloured bean,major,
2020,WINC,10363,OAC 20-P1,OACG,3093.0,104.8,55.0,,coloured bean,minor,
2020,STHM,10363,OAC 20-P1,OACG,4369.0,85.0,42.5,1.8,coloured bean,minor,
2020,EXET,10363,OAC 20-P1,OACG,3611.0,91.0,43.6,1.3,coloured bean,minor,
2020,WINC,10362,OAC 20-P3,OACG,4295.0,101.0,50.3,,coloured bean,minor,
2020,STHM,10362,OAC 20-P3,OACG,4960.0,92.0,45.3,2.8,coloured bean,minor,
2020,EXET,10362,OAC 20-P3,OACG,3840.0,94.0,44.4,1.3,coloured bean,minor,
2021,EXET,10362,OAC 20-P3,OACG,3065.0,89.8,36.8,2.3,coloured bean,minor,
2021,WINC,10362,OAC 20-P3,OACG,4747.0,106.5,40.3,4.2,coloured bean,minor,
2021,STHM,10362,OAC 20-P3,OACG,3046.0,76.5,20.9,4.1,coloured bean,minor,
2021,EXET,10374,OAC 21-1,OACG,2755.0,96.3,18.7,3.3,white bean,,
2021,WINC,10374,OAC 21-1,OACG,4034.0,112.0,19.3,3.5,white bean,,
2021,AUBN,10374,OAC 21-1,OACG,3310.0,93.0,19.3,2.8,white bean,,
2021,WINC,10375,OAC 21-2,OACG,4287.0,112.0,19.7,3.1,white bean,,
2021,EXET,10375,OAC 21-2,OACG,2639.0,97.0,19.2,3.0,white bean,,
2021,AUBN,10375,OAC 21-2,OACG,3223.0,93.3,18.6,3.0,white bean,,
2021,WINC,10376,OAC 21-3,OACG,4043.0,113.0,19.4,1.7,white bean,,
2021,EXET,10376,OAC 21-3,OACG,3586.0,107.3,18.7,1.3,white bean,,
2021,AUBN,10376,OAC 21-3,OACG,3743.0,99.0,19.0,1.0,white bean,,
2022,WINC,10376,OAC 21-3,OACG,3607.69,110.25,18.9009,1.4667,white bean,,
2022,WOOD,10376,OAC 21-3,OACG,,92.75,22.4,2.5,white bean,,
2022,ELOR,10376,OAC 21-3,OACG,1608.08,92.5,23.475,1.375,white bean,,
2022,AUBN,10376,OAC 21-3,OACG,3418.92,99.5,21.1575,2.5,white bean,,
2022,EXET,10376,OAC 21-3,OACG,2345.86,100.5,21.655,1.25,white bean,,
2022,WINC,10376,OAC 21-3,OACG,3607.69,110.25,18.9009,1.4667,white bean,,
2022,WOOD,10376,OAC 21-3,OACG,,92.75,22.4,2.5,white bean,,
2022,ELOR,10376,OAC 21-3,OACG,1608.08,92.5,23.475,1.375,white bean,,
2022,AUBN,10376,OAC 21-3,OACG,3418.92,99.5,21.1575,2.5,white bean,,
2022,EXET,10376,OAC 21-3,OACG,2345.86,100.5,21.655,1.25,white bean,,
2023,WOOD,10376,OAC 21-3,OACG,2731.1,99.3,22.1,2.5,white bean,,
2023,WINC,10376,OAC 21-3,OACG,4305.2,98.3,22.1,1.4,white bean,,
2023,STHM,10376,OAC 21-3,OACG,4778.8,90.3,21.4,2.0,white bean,,
2023,ELOR,10376,OAC 21-3,OACG,3328.8,110.3,22.6,1.1,white bean,,
2023,EXET,10376,OAC 21-3,OACG,4385.8,94.3,21.6,1.0,white bean,,
2023,AUBN,10376,OAC 21-3,OACG,4221.7,94.8,21.0,2.0,white bean,,
2021,WINC,10378,OAC 21-5,OACG,3783.0,113.5,21.4,2.1,white bean,,
2021,AUBN,10378,OAC 21-5,OACG,3705.0,102.8,21.3,2.0,white bean,,
2021,EXET,10378,OAC 21-5,OACG,3242.0,108.0,20.0,2.0,white bean,,
2021,WINC,10379,OAC 21-6,OACG,4157.0,113.0,20.6,3.1,white bean,,
2021,AUBN,10379,OAC 21-6,OACG,3536.0,102.0,20.3,2.0,white bean,,
2021,EXET,10379,OAC 21-6,OACG,2831.0,107.0,18.9,2.3,white bean,,
2021,EXET,10391,OAC 21-B1,OACG,3107.0,100.0,21.4,1.6,coloured bean,minor,
2021,WINC,10391,OAC 21-B1,OACG,4561.0,107.0,23.1,2.5,coloured bean,minor,
2021,STHM,10391,OAC 21-B1,OACG,4173.0,91.8,19.8,3.5,coloured bean,minor,
2021,EXET,10393,OAC 21-B3,OACG,3284.0,99.8,21.4,1.8,coloured bean,minor,
2021,WINC,10393,OAC 21-B3,OACG,4951.0,104.5,24.0,2.3,coloured bean,minor,
2021,STHM,10393,OAC 21-B3,OACG,3531.0,94.3,22.7,3.3,coloured bean,minor,
2021,EXET,10394,OAC 21-B4,OACG,3525.0,101.8,23.1,1.6,coloured bean,minor,
2021,WINC,10394,OAC 21-B4,OACG,5030.0,107.5,25.3,3.3,coloured bean,minor,
2021,STHM,10394,OAC 21-B4,OACG,3701.0,98.0,19.8,3.5,coloured bean,minor,
2021,STHM,10386,OAC 21-C1,OACG,1814.0,79.0,53.4,,coloured bean,major,
2021,WOOD,10386,OAC 21-C1,OACG,2003.0,83.3,62.4,,coloured bean,major,
2021,EXET,10386,OAC 21-C1,OACG,3062.0,92.3,57.0,,coloured bean,major,
2021,STHM,10387,OAC 21-C2,OACG,3199.0,95.5,50.5,,coloured bean,major,
2021,WOOD,10387,OAC 21-C2,OACG,2440.0,88.0,59.3,,coloured bean,major,
2021,EXET,10387,OAC 21-C2,OACG,2686.0,97.8,48.6,,coloured bean,major,
2021,STHM,10388,OAC 21-C3,OACG,2211.0,78.3,57.3,,coloured bean,major,
2021,WOOD,10388,OAC 21-C3,OACG,2145.0,84.8,61.1,,coloured bean,major,
2021,EXET,10388,OAC 21-C3,OACG,2910.0,92.3,55.0,,coloured bean,major,
2021,STHM,10385,OAC 21-D1,OACG,3486.0,94.5,64.2,,coloured bean,major,
2021,WOOD,10385,OAC 21-D1,OACG,2179.0,89.5,65.2,,coloured bean,major,
2021,EXET,10385,OAC 21-D1,OACG,3043.0,95.0,58.5,,coloured bean,major,
2022,STHM,10385,OAC 21-D1,OACG,1978.94,106.5,68.7,,coloured bean,major,
2022,ELOR,10385,OAC 21-D1,OACG,1940.43,91.75,75.975,,coloured bean,major,
2022,WOOD,10385,OAC 21-D1,OACG,2400.81,95.5,69.175,,coloured bean,major,
2023,WOOD,10385,OAC 21-D1,OACG,,95.0,64.4,,coloured bean,major,
2023,ELOR,10385,OAC 21-D1,OACG,3696.1,108.8,78.7,,coloured bean,major,
2023,EXET,10385,OAC 21-D1,OACG,3567.8,98.3,66.3,,coloured bean,major,
2023,STHM,10385,OAC 21-D1,OACG,2738.5,90.5,69.7,,coloured bean,major,
2021,WOOD,10384,OAC 21-L1,OACG,1945.0,85.3,62.7,,coloured bean,major,
2021,STHM,10384,OAC 21-L1,OACG,2301.0,79.8,60.2,,coloured bean,major,
2021,EXET,10384,OAC 21-L1,OACG,2633.0,91.8,61.4,,coloured bean,major,
2022,STHM,10384,OAC 21-L1,OACG,1803.53,98.75,67.3,,coloured bean,major,
2022,ELOR,10384,OAC 21-L1,OACG,1574.97,80.5,57.5,,coloured bean,major,
2022,WOOD,10384,OAC 21-L1,OACG,2471.51,82.0,61.125,,coloured bean,major,
2022,WINC,10407,OAC 22-1,OACG,2843.49,110.04,19.2046,2.1667,white bean,,
2022,WOOD,10407,OAC 22-1,OACG,,91.0,22.925,2.0,white bean,,
2022,ELOR,10407,OAC 22-1,OACG,1728.16,94.75,23.35,2.25,white bean,,
2022,AUBN,10407,OAC 22-1,OACG,3380.27,99.5,20.735,2.75,white bean,,
2022,EXET,10407,OAC 22-1,OACG,2594.78,93.25,21.66,3.0,white bean,,
2022,WOOD,10407,OAC 22-1,OACG,,91.0,22.925,2.0,white bean,,
2022,AUBN,10407,OAC 22-1,OACG,3380.27,99.5,20.735,2.75,white bean,,
2022,EXET,10407,OAC 22-1,OACG,2594.78,93.25,21.66,3.0,white bean,,
2022,WINC,10407,OAC 22-1,OACG,2843.49,110.04,19.2046,2.1667,white bean,,
2022,ELOR,10407,OAC 22-1,OACG,1728.16,94.75,23.35,2.25,white bean,,
2023,WOOD,10407,OAC 22-1,OACG,2725.1,98.3,21.6,2.5,white bean,,
2023,WINC,10407,OAC 22-1,OACG,4348.7,103.5,21.6,1.6,white bean,,
2023,STHM,10407,OAC 22-1,OACG,3789.9,89.0,21.3,2.3,white bean,,
2023,ELOR,10407,OAC 22-1,OACG,3581.1,109.5,20.8,2.1,white bean,,
2023,EXET,10407,OAC 22-1,OACG,4228.3,93.5,21.4,2.0,white bean,,
2023,AUBN,10407,OAC 22-1,OACG,4099.9,95.5,20.2,2.8,white bean,,
2022,WINC,10408,OAC 22-2,OACG,3304.45,110.25,21.5,2.375,white bean,,
2022,WOOD,10408,OAC 22-2,OACG,,89.0,25.7,2.25,white bean,,
2022,ELOR,10408,OAC 22-2,OACG,1377.93,92.0,27.3,2.75,white bean,,
2022,AUBN,10408,OAC 22-2,OACG,3383.34,94.0,22.915,1.5,white bean,,
2022,EXET,10408,OAC 22-2,OACG,1983.13,95.0,25.415,1.75,white bean,,
2022,AUBN,10408,OAC 22-2,OACG,3383.34,94.0,22.915,1.5,white bean,,
2022,EXET,10408,OAC 22-2,OACG,1983.13,95.0,25.415,1.75,white bean,,
2022,WOOD,10408,OAC 22-2,OACG,,89.0,25.7,2.25,white bean,,
2022,WINC,10408,OAC 22-2,OACG,3304.45,110.25,21.5,2.375,white bean,,
2022,ELOR,10408,OAC 22-2,OACG,1377.93,92.0,27.3,2.75,white bean,,
2022,WINC,10409,OAC 22-3,OACG,3401.25,110.0,20.625,2.125,white bean,,
2022,WOOD,10409,OAC 22-3,OACG,,89.6247,23.9298,2.5949,white bean,,
2022,ELOR,10409,OAC 22-3,OACG,1688.33,92.0,23.4,2.0,white bean,,
2022,AUBN,10409,OAC 22-3,OACG,3628.03,92.75,22.47,2.25,white bean,,
2022,EXET,10409,OAC 22-3,OACG,2475.38,89.0,22.1225,1.25,white bean,,
2022,AUBN,10409,OAC 22-3,OACG,3628.03,92.75,22.47,2.25,white bean,,
2022,EXET,10409,OAC 22-3,OACG,2475.38,89.0,22.1225,1.25,white bean,,
2022,WOOD,10409,OAC 22-3,OACG,,89.6247,23.9298,2.5949,white bean,,
2022,WINC,10409,OAC 22-3,OACG,3401.25,110.0,20.625,2.125,white bean,,
2022,ELOR,10409,OAC 22-3,OACG,1688.33,92.0,23.4,2.0,white bean,,
